Folder1,Folder2,FileName,Socre1,Socre2,Socre3,Socre4,Avg. Score
G2,CogVideo,000051.mp4,31.11705479,28.98338626,33.74551791,23.40698569,29.31323616
G2,CogVideo,000061.mp4,37.19162638,34.13174859,49.70650225,57.23168809,44.56539133
G2,CogVideo,000071.mp4,25.97954596,28.68956009,25.87438055,18.595459,24.7847364
G2,CogVideo,000081.mp4,31.22247952,36.41880192,52.43907113,53.98404799,43.51610014
G2,CogVideo,000091.mp4,36.06608885,41.00653838,44.8722807,42.15445909,41.02484176
G2,CogVideo,000101.mp4,41.37141499,42.13379514,54.5557459,63.71014755,50.4427759
G2,CogVideo,000111.mp4,27.64916814,24.72358953,55.58926479,32.55215052,35.12854325
G2,CogVideo,000121.mp4,47.28416564,46.77120405,51.11475938,66.72078432,52.97272835
G2,CogVideo,000131.mp4,35.424682,32.34683591,44.04352385,25.30252418,34.27939148
G2,CogVideo,000141.mp4,36.26306108,38.44092082,43.32006834,56.08328508,43.52683383
G2,CogVideo,000151.mp4,30.37958184,38.66478927,39.99992898,38.37845067,36.85568769
G2,CogVideo,000161.mp4,38.21095754,38.80596019,40.08730574,44.14831818,40.31313541
G2,CogVideo,000171.mp4,35.98438638,30.18277914,38.44666306,23.51466447,32.03212326
G2,CogVideo,000181.mp4,25.39937831,32.02111996,32.60379428,19.73121961,27.43887804
G2,CogVideo,000191.mp4,27.079194,29.89731632,42.37499346,31.62178225,32.74332151
G2,CogVideo,000201.mp4,42.70210695,46.89109559,51.16715861,64.15714864,51.22937745
G2,CogVideo,000211.mp4,37.16259979,36.67740446,53.89220013,49.09761402,44.2074546
G2,CogVideo,000221.mp4,25.98031171,31.97842011,44.64670161,23.98003861,31.64636801
G2,CogVideo,000231.mp4,24.37024741,30.02390745,38.85743188,26.75140976,30.00074913
G2,CogVideo,000241.mp4,25.13234182,33.55548011,47.07381025,44.05540265,37.45425871
G2,CogVideo,000251.mp4,30.55117924,39.76761634,38.83566209,47.33482438,39.12232051
G2,CogVideo,000261.mp4,26.00788146,32.76680541,31.97624163,25.33477124,29.02142493
G2,CogVideo,000271.mp4,27.74297882,35.14453826,48.40033452,35.25749879,36.6363376
G2,CogVideo,000281.mp4,40.71018803,44.14400326,43.88928282,31.11327897,39.96418827
G2,CogVideo,000291.mp4,39.5560122,41.24801751,54.18833742,64.12662014,49.77974682
G2,CogVideo,000301.mp4,24.5254613,36.39556986,48.88636546,41.21170144,37.75477451
G2,CogVideo,000311.mp4,28.99327237,29.57203446,33.93542111,22.78910076,28.82245717
G2,CogVideo,000321.mp4,29.93047722,35.79349182,41.28692341,26.32278264,33.33341877
G2,CogVideo,000331.mp4,26.63081754,31.19983847,43.77377729,28.90661866,32.62776299
G2,CogVideo,000341.mp4,41.87286123,42.17051387,35.96055525,45.5414878,41.38635454
G2,CogVideo,000351.mp4,40.69303982,45.62123183,50.93856743,50.412774,46.91640327
G2,CogVideo,000361.mp4,26.93160813,26.01690348,47.27572355,27.49225286,31.92912201
G2,CogVideo,000371.mp4,33.29121324,39.00796302,36.49306858,30.38168347,34.79348208
G2,CogVideo,000381.mp4,45.89217492,40.65009073,43.79423412,61.43646076,47.94324013
G2,CogVideo,000391.mp4,38.06820884,38.96087728,34.70826669,30.86977372,35.65178163
G2,CogVideo,000401.mp4,31.66110827,30.18087812,51.98036374,41.13443311,38.73919581
G2,CogVideo,000411.mp4,28.21383632,30.0732942,32.43266926,28.26342068,29.74580512
G2,CogVideo,000421.mp4,33.43497196,39.66752907,36.44961498,42.56685063,38.02974166
G2,CogVideo,000431.mp4,22.88554783,26.10736038,42.64936805,27.17867826,29.70523863
G2,CogVideo,000441.mp4,29.70235095,25.3381518,49.28720462,36.4671831,35.19872262
G2,CogVideo,000451.mp4,25.92988677,34.12958893,32.44582642,31.78375931,31.07226536
G2,CogVideo,000461.mp4,23.53228556,35.47944401,28.71052691,21.83127399,27.38838262
G2,CogVideo,000471.mp4,28.0412324,37.97312232,42.24483236,47.52859611,38.9469458
G2,CogVideo,000481.mp4,28.0213126,38.37199443,38.58097069,35.01350574,34.99694586
G2,CogVideo,000491.mp4,24.23448605,38.48942764,33.97470844,31.24040359,31.98475643
G2,CogVideo,000501.mp4,28.70335854,40.6989555,25.92525229,27.05002354,30.59439747
G2,CogVideo,000511.mp4,27.85609182,30.8818963,39.03369323,28.04582382,31.45437629
G2,CogVideo,000521.mp4,34.37132969,34.2340518,43.74760639,47.15042949,39.87585434
G2,CogVideo,000531.mp4,31.38447991,39.52292878,31.77771206,31.79267037,33.61944778
G2,CogVideo,000541.mp4,35.06354719,37.13922921,49.78619077,33.26244967,38.81285421
G2,CogVideo,000551.mp4,33.58664336,40.26315501,36.40030397,37.99434268,37.06111126
G2,CogVideo,000561.mp4,30.24865453,35.60646101,41.926493,46.12264061,38.47606229
G2,CogVideo,000571.mp4,34.52043641,34.09488486,26.98843724,25.19237686,30.19903384
G2,CogVideo,000581.mp4,44.41120484,45.89165294,47.01722237,49.79256396,46.77816103
G2,CogVideo,000591.mp4,34.54945088,40.46146865,42.45443442,36.15653241,38.40547159
G2,CogVideo,000601.mp4,41.28156481,47.02315407,33.43896378,54.67847713,44.10553995
G2,CogVideo,000611.mp4,37.30677644,38.76172185,31.52338086,34.88246741,35.61858664
G2,CogVideo,000621.mp4,44.46728504,43.84457509,51.04916691,43.50993207,45.71773977
G2,CogVideo,000631.mp4,35.3201307,36.19371525,31.43452528,27.60754566,32.63897922
G2,CogVideo,000641.mp4,25.09300432,29.59754742,35.12226314,39.06028424,32.21827478
G2,CogVideo,000651.mp4,39.12035175,37.02884282,46.46765293,58.68193864,45.32469653
G2,CogVideo,000661.mp4,34.75075488,33.14504986,36.50107565,37.64125227,35.50953317
G2,CogVideo,000671.mp4,27.7999008,34.53814492,25.0164308,26.53879895,28.47331887
G2,CogVideo,000681.mp4,41.82328159,34.57148569,47.23061427,54.10499919,44.43259518
G2,CogVideo,000691.mp4,22.78933275,27.22442821,29.19529419,21.81512205,25.2560443
G2,CogVideo,000701.mp4,31.02475073,30.83909299,38.71221815,48.02937738,37.15135981
G2,CogVideo,000711.mp4,29.88261645,32.91278427,41.19196172,51.53742903,38.88119787
G2,CogVideo,000721.mp4,32.62574372,36.31744581,32.99797437,41.93019344,35.96783934
G2,CogVideo,000731.mp4,26.23841429,29.13983023,40.5112296,24.00769586,29.9742925
G2,CogVideo,000741.mp4,30.998879,31.45771325,48.46295097,40.78301581,37.92563976
G2,CogVideo,000751.mp4,29.29618887,38.90428153,48.69027011,33.47150393,37.59056111
G2,CogVideo,000761.mp4,34.42936505,36.71783236,32.78727696,51.19792883,38.7831008
G2,CogVideo,000771.mp4,32.85546716,40.21637981,26.88020746,48.00869689,36.99018783
G2,CogVideo,000781.mp4,23.6579188,30.71581864,51.78931865,33.34343919,34.87662382
G2,CogVideo,000791.mp4,30.36649895,32.14291775,27.91321719,37.89710355,32.07993436
G2,CogVideo,000801.mp4,31.50689042,38.63375642,44.30394977,39.32843197,38.44325715
G2,CogVideo,000811.mp4,32.19686155,41.5817165,30.99072502,41.99910277,36.69210146
G2,CogVideo,000821.mp4,25.6422013,31.98435037,31.06310761,26.3649226,28.76364547
G2,CogVideo,000831.mp4,32.47840887,33.90992782,27.84726153,34.29983335,32.13385789
G2,CogVideo,000841.mp4,28.74340137,39.52631703,33.62242491,31.08195044,33.24352344
G2,CogVideo,000851.mp4,30.35280561,30.06562998,35.2917148,30.72547232,31.60890568
G2,CogVideo,000861.mp4,28.53744354,28.96612101,23.17229158,21.71828482,25.59853524
G2,CogVideo,000871.mp4,46.02135902,53.12974741,44.12180061,62.41772249,51.42265738
G2,CogVideo,000881.mp4,32.70708445,38.54060676,31.66892671,34.81799822,34.43365403
G2,CogVideo,000891.mp4,37.02898968,37.73108643,34.4229938,33.11717239,35.57506058
G2,CogVideo,000901.mp4,34.96153223,35.41788103,34.4063264,39.36970999,36.03886241
G2,CogVideo,000911.mp4,32.01535635,41.27146356,42.59528445,32.02035687,36.97561531
G2,CogVideo,000921.mp4,29.16162876,29.89550182,29.13048086,27.11965158,28.82681576
G2,CogVideo,000931.mp4,21.35318692,25.36791056,38.73378117,23.32257465,27.19436333
G2,CogVideo,000941.mp4,36.31174154,29.21769083,47.05943762,35.29767617,36.97163654
G2,CogVideo,000951.mp4,41.84399435,33.47581238,50.72947045,51.22806574,44.31933573
G2,CogVideo,000961.mp4,27.52838934,31.85264931,43.46385339,39.04134687,35.47155973
G2,CogVideo,000971.mp4,30.63558417,30.47417594,30.31972435,34.59998728,31.50736793
G2,CogVideo,000981.mp4,31.44055031,35.11232813,40.24983579,35.82890985,35.65790602
G2,CogVideo,000991.mp4,41.75804109,43.05906684,51.17584678,55.92403686,47.97924789
G2,floor33,000001.mp4,64.05788448,64.51469931,32.83490454,59.0631457,55.11765851
G2,floor33,000011.mp4,55.15822657,53.89559658,46.87739134,57.29744799,53.30716562
G2,floor33,000021.mp4,62.27562589,62.96326701,47.98451871,57.38717367,57.65264632
G2,floor33,000031.mp4,57.13522498,55.98192786,41.07007115,31.62125011,46.45211852
G2,floor33,000041.mp4,49.83995584,51.62030172,52.46790892,53.86429886,51.94811633
G2,floor33,000051.mp4,64.64979919,57.14350717,24.4956429,29.61591839,43.97621691
G2,floor33,000061.mp4,56.77489004,56.70729891,43.78520111,43.07213194,50.0848805
G2,floor33,000071.mp4,66.28364954,63.22266541,32.90397666,25.45392377,46.96605385
G2,floor33,000081.mp4,54.44123059,50.15757748,56.5858762,48.14435285,52.33225928
G2,floor33,000091.mp4,62.61516046,62.33928991,58.51846887,56.405453,59.96959306
G2,floor33,000101.mp4,64.32116134,60.31552558,35.21526414,31.70970763,47.89041467
G2,floor33,000111.mp4,60.0137453,58.2703689,45.23780182,40.49439313,51.00407729
G2,floor33,000121.mp4,65.21805705,62.25066793,73.42431611,46.27939531,61.7931091
G2,floor33,000131.mp4,64.72814337,62.67290864,44.94823464,60.01048482,58.08994286
G2,floor33,000141.mp4,44.75595433,47.75237537,54.39487621,41.67949555,47.14567537
G2,floor33,000151.mp4,60.50972497,52.60955847,60.54978077,55.25767707,57.23168532
G2,floor33,000161.mp4,58.24074239,52.3811266,62.21866517,48.26497027,55.27637611
G2,floor33,000171.mp4,62.56355857,58.90727842,61.70774488,55.17958334,59.5895413
G2,floor33,000181.mp4,58.87527805,61.15729699,64.37812395,42.6459005,56.76414987
G2,floor33,000191.mp4,52.19033408,52.91314932,49.86395405,35.59790949,47.64133674
G2,floor33,000201.mp4,60.54751484,60.39784538,55.77863763,43.62161884,55.08640417
G2,floor33,000211.mp4,65.57616904,62.28259804,49.72069857,57.15591627,58.68384548
G2,floor33,000221.mp4,53.23352149,44.45958398,34.49353113,41.54780949,43.43361152
G2,floor33,000231.mp4,67.88521518,64.04637791,52.34406193,68.37802675,63.16342044
G2,floor33,000241.mp4,64.50157896,63.84727092,65.86254491,47.33348995,60.38622118
G2,floor33,000251.mp4,65.45320007,64.11410258,55.75873226,53.45450638,59.69513532
G2,floor33,000261.mp4,61.58169592,62.17966642,56.30765635,67.31502555,61.84601106
G2,floor33,000271.mp4,61.34170914,61.97721606,72.37988713,58.92087917,63.65492288
G2,floor33,000281.mp4,61.49431651,62.09833515,46.18443485,33.78377347,50.890215
G2,floor33,000291.mp4,48.0085239,58.07761248,68.5393009,64.9085753,59.88350315
G2,floor33,000301.mp4,61.45885329,59.53525897,56.57147151,63.84960005,60.35379595
G2,floor33,000311.mp4,50.87026384,51.50132493,65.23818397,38.98239675,51.64804237
G2,floor33,000321.mp4,58.119308,60.09922731,57.88437679,51.86855376,56.99286646
G2,floor33,000331.mp4,49.92195917,53.32545687,43.42630762,46.28215049,48.23896854
G2,floor33,000341.mp4,32.53995335,38.84816022,28.27959327,23.54135188,30.80226468
G2,floor33,000351.mp4,57.54309249,60.35512845,56.01448329,58.33432651,58.06175769
G2,floor33,000361.mp4,48.46064113,53.5024275,53.63892289,45.12728721,50.18231968
G2,floor33,000371.mp4,57.40628661,53.18848755,67.04720812,52.16841214,57.4525986
G2,floor33,000381.mp4,55.96701567,52.31476404,34.62419401,30.89604566,43.45050485
G2,floor33,000391.mp4,58.73834616,49.88290699,44.81955172,49.80635812,50.81179075
G2,floor33,000401.mp4,55.95334467,53.36309429,49.40434911,51.70755394,52.6070855
G2,floor33,000411.mp4,61.59627579,62.18303416,71.20012356,55.37645652,62.58897251
G2,floor33,000421.mp4,60.64326535,57.20011535,54.65625395,63.68980766,59.04736058
G2,floor33,000431.mp4,59.04154454,56.39026033,36.74758145,43.38915575,48.89213552
G2,floor33,000441.mp4,59.0148281,57.09361723,49.04699948,40.15420398,51.3274122
G2,floor33,000451.mp4,58.8198903,53.61972877,42.00164349,49.64115738,51.02060498
G2,floor33,000461.mp4,45.07626306,57.39541345,48.96650194,59.72615548,52.79108348
G2,floor33,000471.mp4,56.53146219,56.60308305,45.68568562,46.26373671,51.27099189
G2,floor33,000481.mp4,57.65668636,54.22675129,51.77948041,51.82406097,53.87174476
G2,floor33,000491.mp4,55.80070055,54.77583977,43.33557551,39.60198508,48.37852523
G2,floor33,000501.mp4,67.38586256,66.62322901,62.52217613,65.78910644,65.58009353
G2,floor33,000511.mp4,55.04226398,53.48338278,47.86060033,37.88064727,48.56672359
G2,floor33,000521.mp4,48.96222683,53.42579699,38.7809449,34.88495598,44.01348118
G2,floor33,000531.mp4,60.48630494,60.27500642,50.90580529,52.89501821,56.14053371
G2,floor33,000541.mp4,59.89841382,61.03572154,60.32036909,33.73270002,53.74680112
G2,floor33,000551.mp4,60.71359793,59.94568793,39.70329756,54.67322567,53.75895227
G2,floor33,000561.mp4,61.7984637,58.25453893,60.6817298,50.11168526,57.71160442
G2,floor33,000571.mp4,56.19538411,55.39388866,53.77606223,51.60112966,54.24161617
G2,floor33,000581.mp4,68.39228562,65.20467385,68.25404029,57.13595377,64.74673838
G2,floor33,000591.mp4,61.8238818,59.39009598,49.52018947,46.92697386,54.41528528
G2,floor33,000601.mp4,53.60419993,50.34622214,49.25178255,41.82364668,48.75646282
G2,floor33,000611.mp4,48.98523114,47.78090506,44.97097002,36.89268366,44.65744747
G2,floor33,000621.mp4,56.04086725,46.66475885,63.91644821,46.29336559,53.22885997
G2,floor33,000631.mp4,59.79294706,60.51916243,53.38976353,62.80074723,59.12565506
G2,floor33,000641.mp4,63.14243093,60.67348973,67.55227399,49.27342252,60.16040429
G2,floor33,000651.mp4,63.02363092,62.91078597,47.90182857,65.83674715,59.91824815
G2,floor33,000661.mp4,50.25071917,51.70092987,50.23244197,34.19991629,46.59600183
G2,floor33,000671.mp4,57.79944835,46.95671288,47.26800355,51.64667616,50.91771024
G2,floor33,000681.mp4,58.78303372,62.4439128,67.06741513,44.69998808,58.24858743
G2,floor33,000691.mp4,65.69926552,64.15179019,59.5963493,68.14235137,64.3974391
G2,floor33,000701.mp4,60.55847449,63.19449245,71.51507597,46.56225825,60.45757529
G2,floor33,000711.mp4,51.87587954,51.85818441,49.37313279,64.43533989,54.38563416
G2,floor33,000721.mp4,64.08946194,63.29013444,45.86352781,39.34444513,53.14689233
G2,floor33,000731.mp4,57.98033086,54.61176255,48.11085165,51.29122793,52.99854325
G2,floor33,000741.mp4,66.95761673,65.07788149,66.74032857,55.54057733,63.57910103
G2,floor33,000751.mp4,52.37757409,58.16373666,35.33345133,51.20714576,49.27047696
G2,floor33,000761.mp4,54.53948396,66.24592589,46.14545952,40.87010074,51.95024253
G2,floor33,000771.mp4,54.55545552,56.3315152,60.44458986,52.58716513,55.97968143
G2,floor33,000781.mp4,57.1386383,60.43411244,45.16843559,56.50435938,54.81138643
G2,floor33,000791.mp4,60.05793831,63.97683419,46.03237631,58.54775024,57.15372476
G2,floor33,000801.mp4,60.25525907,56.93339317,45.10880281,46.77082105,52.26706903
G2,floor33,000811.mp4,52.22621581,49.65645237,52.98907186,32.69820016,46.89248505
G2,floor33,000821.mp4,58.3886338,63.72469562,54.36269809,65.31359571,60.44740581
G2,floor33,000831.mp4,63.59823134,63.1447079,60.32075373,57.55443318,61.15453154
G2,floor33,000841.mp4,52.18305893,56.01288792,54.75403003,36.57992431,49.8824753
G2,floor33,000851.mp4,49.63416532,51.1305695,54.24738292,35.76363414,47.69393797
G2,floor33,000861.mp4,50.04001807,54.96038515,47.05410109,43.77850852,48.95825321
G2,floor33,000871.mp4,56.74761277,57.85094204,57.47731729,57.33403301,57.35247628
G2,floor33,000881.mp4,66.41282815,63.42863076,37.592667,60.00224728,56.8590933
G2,floor33,000891.mp4,50.96432724,53.87047879,48.89498585,51.40061158,51.28260087
G2,floor33,000901.mp4,52.30442683,59.17609414,53.09791658,48.13812171,53.17913982
G2,floor33,000911.mp4,56.3316195,62.81664353,60.43617251,57.47017171,59.26365181
G2,floor33,000921.mp4,52.3806761,55.45891786,44.59181698,55.05040377,51.87045367
G2,floor33,000931.mp4,60.5691243,58.74332391,43.28467725,35.7233058,49.58010782
G2,floor33,000941.mp4,59.77014366,61.58739925,45.62337318,54.19228046,55.29329914
G2,floor33,000951.mp4,59.1637864,53.29190909,50.02403405,44.39654063,51.71906754
G2,floor33,000961.mp4,48.72300415,55.16257021,40.38605155,47.51230852,47.94598361
G2,floor33,000971.mp4,54.63088078,49.02153041,53.02343917,56.92389223,53.39993565
G2,floor33,000981.mp4,61.41922816,56.71940813,62.42101851,58.8046768,59.8410829
G2,floor33,000991.mp4,52.37908787,54.3298444,60.76535729,45.22573845,53.175007
G2,genmo,000001.mp4,71.62487901,63.27426066,33.42347768,70.96743455,59.82251297
G2,genmo,000011.mp4,39.37185039,53.77229293,34.07645591,40.75962188,41.99505528
G2,genmo,000021.mp4,69.12024744,69.1479444,61.56996303,46.29843684,61.53414793
G2,genmo,000031.mp4,69.1230716,64.41814067,50.77794954,68.95189988,63.31776542
G2,genmo,000041.mp4,59.74151479,53.29142658,57.16207114,55.40414598,56.39978962
G2,genmo,000051.mp4,59.74360751,60.88305097,47.83183253,30.02401522,49.62062656
G2,genmo,000061.mp4,50.87100596,50.16755094,45.88342305,38.18964757,46.27790688
G2,genmo,000071.mp4,62.37978574,59.06216235,26.87998466,35.85095153,46.04322107
G2,genmo,000081.mp4,55.86816304,56.93514816,32.60581569,47.14260396,48.13793271
G2,genmo,000091.mp4,64.60021444,61.40672067,27.49963697,59.7605648,53.31678422
G2,genmo,000101.mp4,59.73978581,56.34846262,30.28747714,33.18372626,44.88986296
G2,genmo,000111.mp4,50.28026552,56.51224359,45.58560405,37.71337856,47.52287293
G2,genmo,000121.mp4,71.01730306,63.59021441,36.45917289,72.05602999,60.78068009
G2,genmo,000131.mp4,61.79669754,55.87055123,35.15019238,48.86874767,50.42154721
G2,genmo,000141.mp4,67.19190157,56.81155443,46.3269244,63.66597855,58.49908974
G2,genmo,000151.mp4,65.53785484,59.37275728,51.09899238,68.82398642,61.20839773
G2,genmo,000161.mp4,66.82926171,64.1393127,34.63167237,58.05226894,55.91312893
G2,genmo,000171.mp4,58.23499089,54.97714367,42.59126193,54.42153837,52.55623372
G2,genmo,000181.mp4,62.28666236,55.61388721,45.50770372,50.68216877,53.52260551
G2,genmo,000191.mp4,60.08538216,54.43200078,42.93395079,39.88147512,49.33320221
G2,genmo,000201.mp4,68.2251459,63.39811868,41.80265049,47.93784538,55.34094011
G2,genmo,000211.mp4,55.11391273,46.56497702,49.05944066,63.24643336,53.49619094
G2,genmo,000221.mp4,59.62960806,56.33036592,57.03918467,51.56709317,56.14156296
G2,genmo,000231.mp4,57.57056465,62.80130883,47.43996264,55.39621211,55.80201206
G2,genmo,000241.mp4,68.2573527,68.05319932,53.89882925,67.52858432,64.4344914
G2,genmo,000251.mp4,70.8752335,69.9544116,52.10297,72.05602999,66.24716127
G2,genmo,000261.mp4,42.41149438,49.64929465,37.75721084,47.7864127,44.40110314
G2,genmo,000271.mp4,67.9797693,63.03775711,60.59628646,70.10177249,65.42889634
G2,genmo,000281.mp4,54.30043696,52.86683981,26.21647075,32.2613307,41.41126955
G2,genmo,000291.mp4,68.15714979,69.13818149,65.61793913,71.07116264,68.49610826
G2,genmo,000301.mp4,61.47818221,59.67369668,56.638667,68.23625991,61.50670145
G2,genmo,000311.mp4,66.65921885,60.20910498,56.39189859,53.39634496,59.16414184
G2,genmo,000321.mp4,57.68180761,58.01187901,44.29593785,34.65507499,48.66117486
G2,genmo,000331.mp4,56.28680193,56.99372282,44.18733585,50.39471347,51.96564352
G2,genmo,000341.mp4,61.40809572,60.22898244,40.78695842,44.83371798,51.81443864
G2,genmo,000351.mp4,64.34276011,62.27403196,48.1416964,69.96308026,61.18039218
G2,genmo,000361.mp4,66.3204433,62.08848314,54.98732939,61.52152665,61.22944562
G2,genmo,000371.mp4,59.50695646,55.1059972,39.95111182,32.37364891,46.7344286
G2,genmo,000381.mp4,40.06203444,47.27955175,32.31297661,34.24457505,38.47478447
G2,genmo,000391.mp4,66.17088404,62.17354281,52.52617109,51.08189853,57.98812412
G2,genmo,000401.mp4,68.54568174,63.91730486,55.81183923,60.46216983,62.18424891
G2,genmo,000411.mp4,63.57799416,62.94027504,57.70624323,37.82577005,55.51257062
G2,genmo,000421.mp4,57.92637618,57.25445514,45.64249888,37.15383166,49.49429047
G2,genmo,000431.mp4,59.62955958,54.05857055,44.90261766,51.71589085,52.57665966
G2,genmo,000441.mp4,51.33902931,50.35021137,48.18496187,33.76908643,45.91082224
G2,genmo,000451.mp4,56.69784023,58.18434317,49.49436772,45.96702315,52.58589357
G2,genmo,000461.mp4,58.00704393,59.65248151,48.42500154,50.83367678,54.22955094
G2,genmo,000471.mp4,62.32381621,61.94017969,46.5964426,44.48052402,53.83524063
G2,genmo,000481.mp4,61.28697937,63.34454864,49.49035911,47.94417849,55.5165164
G2,genmo,000491.mp4,61.40055391,59.95054052,53.08493743,53.67113366,57.02679138
G2,genmo,000501.mp4,67.83584565,69.9568115,65.69267127,71.01144275,68.62419279
G2,genmo,000511.mp4,40.61231629,40.06425116,47.72179042,41.43507392,42.45835795
G2,genmo,000521.mp4,63.61045767,57.61351103,40.39862003,57.90160633,54.88104876
G2,genmo,000531.mp4,59.4332914,55.82778211,42.12148025,29.86366574,46.81155487
G2,genmo,000541.mp4,64.16803968,64.38366329,56.51041263,57.47553497,60.63441264
G2,genmo,000551.mp4,61.89446384,53.58636423,26.29045515,55.75701267,49.38207397
G2,genmo,000561.mp4,69.82126487,68.81921307,61.46038846,63.36409702,65.86624085
G2,genmo,000571.mp4,69.71622431,62.07215439,56.21929539,64.07712738,63.02120037
G2,genmo,000581.mp4,66.96947386,61.16286545,58.68670704,64.11309503,62.73303535
G2,genmo,000591.mp4,61.22914025,57.94452499,50.49156102,55.95195741,56.40429592
G2,genmo,000601.mp4,66.48037418,57.87197591,54.69683407,46.75624317,56.45135683
G2,genmo,000611.mp4,54.95310477,56.05339095,41.39669069,50.33370828,50.68422367
G2,genmo,000621.mp4,59.62529498,60.89910728,57.78800059,63.31878222,60.40779627
G2,genmo,000631.mp4,62.86657146,64.07542339,39.22188322,62.40882834,57.1431766
G2,genmo,000641.mp4,67.28650397,63.2803081,46.72922567,68.05703213,61.33826747
G2,genmo,000651.mp4,69.37038285,61.93428431,40.99961123,63.94578478,59.06251579
G2,genmo,000661.mp4,59.52197627,57.02032155,29.15564635,53.02109489,49.67975977
G2,genmo,000671.mp4,64.09754185,61.93326101,50.80050179,56.94074652,58.44301279
G2,genmo,000681.mp4,70.63091482,67.72282648,50.95954496,70.82527149,65.03463944
G2,genmo,000691.mp4,64.83955423,63.62449826,46.89320937,65.15034432,60.12690154
G2,genmo,000701.mp4,62.36939657,63.96155318,47.17550414,60.68420444,58.54766458
G2,genmo,000711.mp4,58.92843491,54.78168664,48.88562851,67.86725441,57.61575111
G2,genmo,000721.mp4,62.39153916,60.75409847,37.24407377,57.77720126,54.54172816
G2,genmo,000731.mp4,50.60338677,54.37533626,26.9479094,27.75047816,39.91927765
G2,genmo,000741.mp4,64.96340265,65.67119793,58.44523572,68.92557026,64.50135164
G2,genmo,000751.mp4,65.31630953,61.49077467,36.29484173,46.76676326,52.4671723
G2,genmo,000761.mp4,59.81949041,64.92537268,39.347343,54.45334525,54.63638784
G2,genmo,000771.mp4,66.81741285,67.70007736,48.97212823,54.46435936,59.48849445
G2,genmo,000781.mp4,59.82100667,66.46113896,55.48141514,56.09130456,59.46371633
G2,genmo,000791.mp4,62.4136366,61.79554582,50.8887005,60.3909913,58.87221856
G2,genmo,000801.mp4,57.36129851,47.94142072,31.35045108,52.21805679,47.21780678
G2,genmo,000811.mp4,63.42067156,55.84999756,34.52739489,59.86462871,53.41567318
G2,genmo,000821.mp4,47.50305729,51.72649361,33.59870737,53.69295712,46.63030385
G2,genmo,000831.mp4,47.42432645,52.75456181,54.58052589,34.61750534,47.34422987
G2,genmo,000841.mp4,48.85460943,56.04185683,49.43062051,45.1314216,49.86462709
G2,genmo,000851.mp4,56.74546066,59.03230788,52.92258233,53.1137904,55.45353531
G2,genmo,000861.mp4,45.21004,53.33567949,36.25149234,53.59161046,47.09720557
G2,genmo,000871.mp4,58.37646736,55.58617144,42.98890496,42.86767318,49.95480424
G2,genmo,000881.mp4,57.71003965,59.8807774,33.83617174,53.52286077,51.23746239
G2,genmo,000891.mp4,61.45184075,63.32812176,57.85440619,54.08362338,59.17949802
G2,genmo,000901.mp4,60.05123086,56.46093337,39.2610589,53.85615612,52.40734481
G2,genmo,000911.mp4,57.56033111,60.06750164,63.71406914,59.38181964,60.18093038
G2,genmo,000921.mp4,38.23621257,46.95556568,34.20572043,37.22217559,39.15491857
G2,genmo,000931.mp4,58.43392145,56.98334542,42.14275926,40.20810492,49.44203276
G2,genmo,000941.mp4,59.92250382,56.38030528,37.14684724,53.85294039,51.82564918
G2,genmo,000951.mp4,63.5524614,61.82292223,47.94707804,55.54214958,57.21615281
G2,genmo,000961.mp4,55.49760856,55.33993205,42.90552838,56.29968774,52.51068918
G2,genmo,000971.mp4,64.1039081,57.23065071,46.51489588,58.8381086,56.67189082
G2,genmo,000981.mp4,56.87754396,51.86944969,35.80992359,52.00283365,49.13993772
G2,genmo,000991.mp4,61.66144724,58.30354011,45.46840801,59.24090958,56.16857623
G2,Hotshot-XL,000001.mp4,46.008093,53.79553581,48.20318085,47.09296215,48.77494295
G2,Hotshot-XL,000011.mp4,45.30987952,49.21689331,54.56445223,59.85827994,52.23737625
G2,Hotshot-XL,000021.mp4,56.25472187,63.57788052,61.12479143,50.12599287,57.77084667
G2,Hotshot-XL,000031.mp4,43.11222911,41.5031591,47.34154574,64.18132968,49.03456591
G2,Hotshot-XL,000041.mp4,33.98853803,34.58718361,47.12112683,40.81575872,39.1281518
G2,Hotshot-XL,000051.mp4,50.88367099,51.83989231,45.56588263,55.98053194,51.06749447
G2,Hotshot-XL,000061.mp4,49.79978805,47.00390948,57.12789428,63.47554883,54.35178516
G2,Hotshot-XL,000071.mp4,41.96809664,30.43266188,53.43757598,29.94447227,38.94570169
G2,Hotshot-XL,000081.mp4,48.78591231,45.40229507,48.79083757,47.71488489,47.67348246
G2,Hotshot-XL,000091.mp4,31.25093276,40.43630167,44.62460016,42.20216862,39.6285008
G2,Hotshot-XL,000101.mp4,37.79747126,36.32050328,47.81285817,40.02572568,40.4891396
G2,Hotshot-XL,000111.mp4,44.90379471,46.06626886,44.22968608,44.58415092,44.94597514
G2,Hotshot-XL,000121.mp4,35.27924864,39.94547494,40.46296773,59.98242712,43.91752961
G2,Hotshot-XL,000131.mp4,42.63345841,43.33418731,53.34902058,60.75923265,50.01897474
G2,Hotshot-XL,000141.mp4,42.79429407,41.52048922,47.20003487,52.5769952,46.02295334
G2,Hotshot-XL,000151.mp4,47.64612803,49.55727324,46.21106433,53.80390514,49.30459268
